id,listing_url,name,host_id,host_name,host_is_superhost,neighbourhood_cleansed,accommodates,bathrooms,bedrooms,amenities,price
36139589,https://www.airbnb.com/rooms/36139589,2 blocks to Train/Bus - City Center- Private Room,103884979,Rams,f,South of Market,2,4,1,"""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Building staff"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Smoke alarm"",""First aid kit"",""Laptop-friendly workspace"",""Refrigerator"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Shampoo"",""TV"",""Hair dryer"",""Long term stays allowed"",""Cable TV"",""Bed linens"",""Free street parking""",$53.00 
36140875,https://www.airbnb.com/rooms/36140875,Walk to Moscone Center - Private Room Shared Bath,103884979,Rams,f,South of Market,2,4,1,"""Host greets you"",""Long term stays allowed"",""Smoke alarm"",""Heating"",""Hot water"",""First aid kit"",""Luggage dropoff allowed"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Iron"",""Shampoo"",""Cable TV"",""TV"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$57.14 
36145208,https://www.airbnb.com/rooms/36145208,"Bright, clean and beautiful queen bedroom.",26653102,Dayne,t,Parkside,2,2,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""Luggage dropoff allowed"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""Crib"",""TV"",""Dishes and silverware"",""Shampoo"",""Garden or backyard"",""Patio or balcony"",""Hair dryer"",""Host greets you"",""Kitchen"",""Washer"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$63.00 
36145583,https://www.airbnb.com/rooms/36145583,Comfy Apartment in SF,271864698,Araceli,f,Inner Richmond,1,1,1,"""Kitchen"",""Wifi"",""Carbon monoxide alarm"",""Essentials"",""Smoke alarm""",$50.00 
36147990,https://www.airbnb.com/rooms/36147990,"The Americania Hotel, Superior Queen",269581043,The Americania Hotel,f,South of Market,2,1,1,"""Gym"",""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Pack \u2019n Play/travel crib"",""Paid parking on premises"",""Building staff"",""Pool"",""Luggage dropoff allowed"",""Private entrance"",""Hangers"",""Essentials"",""Smoke alarm"",""First aid kit"",""Laptop-friendly workspace"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Shampoo"",""TV"",""Hair dryer""",$206.00 
36148137,https://www.airbnb.com/rooms/36148137,"The Americania Hotel, Superior Double Double",269581043,The Americania Hotel,f,South of Market,2,1,1,"""Gym"",""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Pack \u2019n Play/travel crib"",""Paid parking on premises"",""Building staff"",""Pool"",""Luggage dropoff allowed"",""Private entrance"",""Hangers"",""Essentials"",""Smoke alarm"",""Laptop-friendly workspace"",""First aid kit"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Shampoo"",""TV"",""Hair dryer""",$226.00 
36148199,https://www.airbnb.com/rooms/36148199,"The Americania Hotel, Superior King",269581043,The Americania Hotel,f,South of Market,2,1,1,"""Gym"",""Heating"",""Hot water"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Pack \u2019n Play/travel crib"",""Paid parking on premises"",""Building staff"",""Pool"",""Luggage dropoff allowed"",""Private entrance"",""Hangers"",""Essentials"",""Smoke alarm"",""Laptop-friendly workspace"",""First aid kit"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Shampoo"",""TV"",""Hair dryer""",$226.00 
36153778,https://www.airbnb.com/rooms/36153778,#F15 Full private room in NobHill @ hacknsleep,267895362,Zarina,f,Nob Hill,2,5,1,"""Heating"",""Stove"",""Air conditioning"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Dishwasher"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Lock on bedroom door"",""Cooking basics"",""TV"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Oven""",$62.00 
36155150,https://www.airbnb.com/rooms/36155150,Iconic Victorian Family home in Alamo Square,256140804,Daniel,f,Western Addition,5,1,3,"""Smoke alarm"",""Kitchen"",""First aid kit"",""Fire extinguisher"",""Wifi"",""Private entrance"",""Washer"",""Iron"",""Shampoo"",""Dryer"",""TV"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$325.00 
36170518,https://www.airbnb.com/rooms/36170518,New 2BR/2Bath Waterfront Apartment in SoMa,32630651,Nicole,f,South of Market,5,2,2,"""Gym"",""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Paid parking on premises"",""Elevator"",""Dishwasher"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Refrigerator"",""Hot tub"",""Wifi"",""Cooking basics"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Kitchen"",""Washer"",""Cable TV"",""Oven""",$230.00 
36177146,https://www.airbnb.com/rooms/36177146,"Light-filled, two-level Loft in the Mission",272084446,Emily,t,Mission,3,1.5,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Indoor fireplace"",""Dishwasher"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Washer"",""Oven"",""Bed linens"",""Free street parking"",""Ethernet connection""",$350.00 
36177421,https://www.airbnb.com/rooms/36177421,Big 3 Bed 2 Bath Place with Parking (RARE in SF),19206511,Coleman,f,Ocean View,8,2,3,"""Smoke alarm"",""Heating"",""Hot water"",""Free parking on premises"",""Kitchen"",""Wifi"",""Keypad"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hangers"",""Hair dryer"",""Free street parking"",""Essentials"",""Laptop-friendly workspace""",$140.00 
36177982,https://www.airbnb.com/rooms/36177982,Charming San Francisco Victorian home,3609021,Ann Marie,f,Bernal Heights,2,1.5,1,"""Host greets you"",""Long term stays allowed"",""Smoke alarm"",""Hot water"",""Luggage dropoff allowed"",""Wifi"",""Lock on bedroom door"",""Carbon monoxide alarm"",""Dishes and silverware"",""Hangers"",""Bed linens"",""Hair dryer"",""Free street parking"",""Essentials"",""Laptop-friendly workspace""",$125.00 
36179298,https://www.airbnb.com/rooms/36179298,1bd Garden Apt Gem in the Inner Sunset,4203404,Linda,t,Inner Sunset,2,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Carbon monoxide alarm"",""Coffee maker"",""Indoor fireplace"",""Luggage dropoff allowed"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Game console"",""Garden or backyard"",""Hair dryer"",""Kitchen"",""Breakfast"",""Keypad"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$110.00 
36184443,https://www.airbnb.com/rooms/36184443,Short Term Listing for 5-6 Months!,74332804,Andy,t,South of Market,2,1,1,"""Smoke alarm"",""Gym"",""Heating"",""Hot tub"",""Free parking on premises"",""Kitchen"",""Elevator"",""Breakfast"",""Wifi"",""Air conditioning"",""Washer"",""Iron"",""Dryer"",""TV"",""Shampoo"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$250.00 
36184755,https://www.airbnb.com/rooms/36184755,Peaceful Oasis,27005632,Jeanne,f,West of Twin Peaks,6,2,3,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Indoor fireplace"",""Lockbox"",""Private entrance"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Refrigerator"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Hair dryer"",""Kitchen"",""Washer"",""Cable TV"",""Bed linens""",$425.00 
36184844,https://www.airbnb.com/rooms/36184844,28th ave room 2,45553959,Doug,t,Outer Richmond,1,1,1,"""Refrigerator"",""Kitchen"",""Wifi"",""Lock on bedroom door"",""Washer"",""Iron"",""Microwave"",""Dryer"",""Shampoo"",""Dishes and silverware"",""Hangers"",""Carbon monoxide alarm"",""Hair dryer"",""Essentials"",""Smoke alarm""",$49.00 
36185102,https://www.airbnb.com/rooms/36185102,"Nob Hill Hotel, Double Deluxe",270304885,Nob Hill,f,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Fire extinguisher"",""Wifi"",""Carbon monoxide alarm"",""TV"",""First aid kit""",$800.00 
36185208,https://www.airbnb.com/rooms/36185208,"Nob Hill Hotel, Queen Deluxe",270304885,Nob Hill,f,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Fire extinguisher"",""Wifi"",""Carbon monoxide alarm"",""TV"",""First aid kit""",$800.00 
36185260,https://www.airbnb.com/rooms/36185260,"Nob Hill Hotel, King Deluxe",270304885,Nob Hill,f,Nob Hill,2,1,1,"""First aid kit"",""Fire extinguisher"",""Wifi"",""Carbon monoxide alarm"",""TV"",""Smoke alarm""",$800.00 
36185321,https://www.airbnb.com/rooms/36185321,"Nob Hill Hotel, Double Plus",270304885,Nob Hill,f,Nob Hill,2,1,1,"""Smoke alarm"",""Fire extinguisher"",""Wifi"",""Carbon monoxide alarm"",""TV"",""First aid kit""",$800.00 
36185365,https://www.airbnb.com/rooms/36185365,"Nob Hill Hotel, Victorian Suite",270304885,Nob Hill,f,Nob Hill,2,1,1,"""Smoke alarm"",""Fire extinguisher"",""Wifi"",""Carbon monoxide alarm"",""TV"",""First aid kit""",$800.00 
36185403,https://www.airbnb.com/rooms/36185403,"Nob Hill Hotel, Garden Suite",270304885,Nob Hill,f,Nob Hill,2,1,1,"""First aid kit"",""Fire extinguisher"",""Wifi"",""Carbon monoxide alarm"",""TV"",""Smoke alarm""",$800.00 
36185434,https://www.airbnb.com/rooms/36185434,"Nob Hill Hotel, Business Suite",270304885,Nob Hill,f,Nob Hill,2,1,1,"""First aid kit"",""Fire extinguisher"",""Wifi"",""Carbon monoxide alarm"",""TV"",""Smoke alarm""",$800.00 
36185495,https://www.airbnb.com/rooms/36185495,"Nob Hill Hotel, Penthouse Suite",270304885,Nob Hill,f,Nob Hill,2,1,1,"""Smoke alarm"",""Fire extinguisher"",""Wifi"",""Carbon monoxide alarm"",""TV"",""First aid kit""",$800.00 
36199714,https://www.airbnb.com/rooms/36199714,Charming 2 bedrooms 1 bath flat with parking,9080666,Sandy,t,Ocean View,4,1,2,"""Smoke alarm"",""Indoor fireplace"",""Heating"",""Kitchen"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Private entrance"",""Washer"",""Dryer"",""TV"",""Carbon monoxide alarm"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$99.00 
36200587,https://www.airbnb.com/rooms/36200587,"5* Luxury One Bedroom Apt near California St, SF",272256935,A Sharon,f,Financial District,2,1,1,"""Gym"",""Heating"",""Iron"",""Dryer"",""Carbon monoxide alarm"",""Elevator"",""Pool"",""Hangers"",""Essentials"",""Smoke alarm"",""First aid kit"",""Laptop-friendly workspace"",""Fire extinguisher"",""Wifi"",""Shampoo"",""TV"",""Hair dryer"",""Host greets you"",""Kitchen"",""Breakfast"",""Washer""",$450.00 
36201151,https://www.airbnb.com/rooms/36201151,"Staypineapple San Francisco, Celebrity King",270119323,An Elegant Hotel,t,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Heating"",""Elevator"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Air conditioning"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$159.00 
36201321,https://www.airbnb.com/rooms/36201321,"Staypineapple San Francisco, Celebrity w/Comm.",270119323,An Elegant Hotel,t,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Heating"",""Elevator"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Air conditioning"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$159.00 
36201396,https://www.airbnb.com/rooms/36201396,"Staypineapple San Francisco, Drama Queen",270119323,An Elegant Hotel,t,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Heating"",""Elevator"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Air conditioning"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$169.00 
36201584,https://www.airbnb.com/rooms/36201584,"Staypineapple San Francisco, Persona Queen",270119323,An Elegant Hotel,t,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Heating"",""Elevator"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Air conditioning"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$129.00 
36201662,https://www.airbnb.com/rooms/36201662,"Staypineapple San Francisco, Persona Mobility Acc.",270119323,An Elegant Hotel,t,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Heating"",""Elevator"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Air conditioning"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$129.00 
36201746,https://www.airbnb.com/rooms/36201746,"Staypineapple San Francisco, Starlet Queen",270119323,An Elegant Hotel,t,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Heating"",""Elevator"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Air conditioning"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$159.00 
36201827,https://www.airbnb.com/rooms/36201827,"Staypineapple San Francisco, Starlet Mobility Acc.",270119323,An Elegant Hotel,t,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Heating"",""Elevator"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Air conditioning"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$149.00 
36201896,https://www.airbnb.com/rooms/36201896,"Staypineapple San Francisco, Starlet w/Comm.",270119323,An Elegant Hotel,t,Downtown/Civic Center,2,1,1,"""Smoke alarm"",""Heating"",""Elevator"",""Wifi"",""Private entrance"",""Lock on bedroom door"",""Air conditioning"",""Iron"",""Shampoo"",""Carbon monoxide alarm"",""TV"",""Coffee maker"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$159.00 
36203342,https://www.airbnb.com/rooms/36203342,"San Francisco, Bayview, Private Room #4",45822891,Robert,f,Bayview,2,1,1,"""Smoke alarm"",""Refrigerator"",""Hot water"",""Private living room"",""Wifi"",""Lockbox"",""Lock on bedroom door"",""Washer"",""Microwave"",""Dryer"",""Coffee maker"",""Shampoo"",""Hangers"",""Carbon monoxide alarm"",""Hair dryer"",""Free street parking"",""Essentials"",""Laptop-friendly workspace""",$45.00 
36205230,https://www.airbnb.com/rooms/36205230,New modern two bedroom in-law unit,159753287,Shaun,t,Outer Sunset,4,1,2,"""Heating"",""Hot water"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Lockbox"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""First aid kit"",""Laptop-friendly workspace"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Washer"",""Free street parking""",$189.00 
36211035,https://www.airbnb.com/rooms/36211035,"Hot tub, steam room, chefs kitchen, and cool cats!",5325789,Seth,f,Bernal Heights,6,1,2,"""Heating"",""Hot water"",""Stove"",""Carbon monoxide alarm"",""Coffee maker"",""Dishwasher"",""Private entrance"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Hot tub"",""Free parking on premises"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Garden or backyard"",""Hair dryer"",""Long term stays allowed"",""Kitchen"",""Smart lock"",""Cable TV"",""Oven"",""Bed linens"",""Free street parking""",$400.00 
36237384,https://www.airbnb.com/rooms/36237384,"SF VIEW GOALS-Spacious, Serene, SF Oasis w/Garden",272552822,Ruth,f,Twin Peaks,7,3.5,4,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Dishwasher"",""Private entrance"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""First aid kit"",""Smoke alarm"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Garden or backyard"",""Hair dryer"",""Kitchen"",""Washer"",""Oven"",""Bed linens"",""Free street parking""","$4,679.00 "
36242894,https://www.airbnb.com/rooms/36242894,Bright 1 bedroom next to Duboce Park,10631017,Kimberley,f,Western Addition,2,1,1,"""Smoke alarm"",""Long term stays allowed"",""Refrigerator"",""Heating"",""Kitchen"",""Hangers"",""Cleaning before checkout"",""Luggage dropoff allowed"",""Wifi"",""Private entrance"",""Stove"",""Cooking basics"",""Microwave"",""Coffee maker"",""Dishes and silverware"",""Oven"",""Carbon monoxide alarm"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$220.00 
36246165,https://www.airbnb.com/rooms/36246165,"Top floor ocean view, 1 block to GGP &ocean beach!",272629469,J,f,Outer Richmond,2,1,1,"""Smoke alarm"",""Indoor fireplace"",""Heating"",""Fire extinguisher"",""Wifi"",""Private entrance"",""Washer"",""Iron"",""Shampoo"",""Dryer"",""TV"",""Carbon monoxide alarm"",""Hangers"",""Hair dryer"",""Essentials"",""Laptop-friendly workspace""",$125.00 
36271304,https://www.airbnb.com/rooms/36271304,Super Sunset Views from Bernal Heights!,44932199,Allyson,t,Bernal Heights,1,1,1,"""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Luggage dropoff allowed"",""BBQ grill"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""First aid kit"",""Extra pillows and blankets"",""Refrigerator"",""Fire extinguisher"",""Wifi"",""Cooking basics"",""Garden or backyard"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Baking sheet"",""Kitchen"",""Washer"",""Oven"",""Bed linens"",""Free street parking""",$53.00 
36276809,https://www.airbnb.com/rooms/36276809,Chic Bed & Bathroom in Mansion - Great Location!,19182611,Ashley,t,Russian Hill,2,1.5,1,"""Gym"",""Heating"",""Hot water"",""Stove"",""Iron"",""Dryer"",""Coffee maker"",""Carbon monoxide alarm"",""Indoor fireplace"",""Paid parking off premises"",""Dishwasher"",""Luggage dropoff allowed"",""Microwave"",""Hangers"",""Essentials"",""Laptop-friendly workspace"",""Smoke alarm"",""Extra pillows and blankets"",""Refrigerator"",""Shower gel"",""Fire extinguisher"",""Wifi"",""Bathtub"",""Lock on bedroom door"",""Cooking basics"",""Shampoo"",""TV"",""Dishes and silverware"",""Patio or balcony"",""Hair dryer"",""Long term stays allowed"",""Baking sheet"",""Kitchen"",""Washer"",""Keypad"",""Oven"",""Bed linens"",""Free street parking""",$103.57 
